,BadPoint,Var_X,Var_Y,Cov_XY,AngleDiff,Date,Time,Frequency,coords.x1,coords.x2,datetime
914,0,176.206237,521.1968269,-277.9765501,1.1121478,2019-05-26,174500,150.392,-53.98750397,48.35509237,2019-05-26 17:45
915,0,1.55055423,1.488366112,-1.48187809,0.168215731,2019-06-11,201400,150.392,-53.98532494,48.35254202,2019-06-11 20:14
916,1,0,0,0,0,2019-06-12,71900,150.392,-53.98670844,48.35622197,2019-06-12 7:19
917,0,646.8421037,13.35483647,53.91717581,0.89580333,2019-06-13,194900,150.392,-53.98948269,48.35241126,2019-06-13 19:49
918,0,414.8538498,576.5522487,-466.7543763,1.347517866,2019-06-14,203300,150.392,-53.98537608,48.35311027,2019-06-14 20:33
919,1,0,0,0,0,2019-06-16,202200,150.392,-53.98680293,48.35421187,2019-06-16 20:22
920,1,0,0,0,0,2019-06-17,194100,150.392,-53.98438267,48.35245799,2019-06-17 19:41
921,0,764.4217516,622.3587658,-686.2286518,0.429736587,2019-06-21,183800,150.392,-53.98765548,48.35428785,2019-06-21 18:38
922,0,2.126055034,1.834126938,-1.818148085,0.362866053,2019-06-22,185700,150.392,-53.98429107,48.35212635,2019-06-22 18:57
923,0,2962.24044,1796.649513,-2288.553849,0.677667352,2019-06-24,195900,150.392,-53.98676315,48.35290963,2019-06-24 19:59
924,0,2407.06009,6329.429364,-3582.46362,4.402648787,2019-06-25,60200,150.392,-53.98750151,48.3547916,2019-06-25 6:02
925,0,2.683823124,13.26787029,-1.869981933,0.662170711,2019-06-26,60000,150.392,-53.98612169,48.35372966,2019-06-26 6:00
926,0,23.82462926,2.136759631,-5.731498665,0.232316678,2019-06-27,191600,150.392,-53.98637733,48.35226797,2019-06-27 19:16
927,0,10.765293,1.547425464,-3.462652147,0.184474413,2019-07-09,172200,150.392,-53.98613629,48.35234127,2019-07-09 17:22
928,0,111.8918346,290.9342592,-162.2553663,1.557370201,2019-07-22,191700,150.392,-53.98312811,48.35146808,2019-07-22 19:17
929,0,82.08295244,359.7299284,-164.1707909,0.860901764,2019-07-29,192200,150.392,-53.98451341,48.35257308,2019-07-29 19:22
930,0,469.9741967,550.8435564,-495.1861276,1.011727463,2019-08-26,174900,150.392,-53.98626405,48.35302142,2019-08-26 17:49
931,0,833.7623383,221.540628,-399.8643132,0.813155955,2019-08-27,81200,150.392,-53.98879291,48.35330295,2019-08-27 8:12
932,1,0,0,0,0,2019-08-28,120100,150.392,-53.9911197,48.35584464,2019-08-28 12:01
933,1,0,0,0,0,2019-08-29,65900,150.392,-53.98522203,48.35227194,2019-08-29 6:59
934,1,0,0,0,0,2019-09-01,93100,150.392,-53.98866218,48.35420325,2019-09-01 9:31
