event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
15017336149,true,2017-08-18 16:34:00.000,-53.98834684,48.34918663,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278602.8415302142,5359428.027426139,"22N"
15017336150,true,2017-08-19 15:15:00.000,-53.98799322,48.35126754,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278638.05734884564,5359658.2678111065,"22N"
15017336151,true,2017-08-20 09:53:00.000,-53.98601397,48.35048251,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278781.27170476725,5359565.306728232,"22N"
15017336152,true,2017-08-21 11:15:00.000,-53.98668494,48.35041241,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278731.2644258357,5359559.4536989285,"22N"
15017336153,true,2017-08-22 15:06:00.000,-53.98804133,48.35095072,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278633.1202109166,5359623.196986344,"22N"
15017336154,true,2017-08-23 11:04:00.000,-53.98856938,48.35030484,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278591.20391880115,5359552.942878622,"22N"
15017336155,true,2017-08-24 10:02:00.000,-53.9881681,48.35121455,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278624.8732271141,5359652.884049266,"22N"
15017336156,true,2017-08-29 15:15:00.000,-53.98963301,48.35129496,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278516.7071855179,5359666.054212333,"22N"
15017336157,true,2017-08-30 11:11:00.000,-53.98796751,48.35010541,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278634.9244370356,5359529.040080063,"22N"
15017336158,true,2017-08-31 15:31:00.000,-53.98510145,48.35104157,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278851.28959610604,5359624.803582857,"22N"
15017336159,true,2017-09-01 10:22:00.000,-53.98679988,48.35273428,"radio-transmitter",,"149.673","149.673","Snowshoe Hare Space Use",278732.8106384912,5359817.82699748,"22N"
15017336160,true,2018-06-18 17:33:00.000,-53.98650495,48.35364342,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278758.5962599148,5359918.0126813045,"22N"
15017336161,true,2018-06-21 09:04:00.000,-53.98696558,48.35460239,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278728.6318235401,5360025.918282773,"22N"
15017336162,true,2018-06-23 08:58:00.000,-53.98679602,48.35467422,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278741.5025849702,5360033.411409867,"22N"
15017336163,true,2018-06-30 11:00:00.000,-53.985518,48.35515521,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278838.2502380713,5360083.17612627,"22N"
